2013-06-26,0.9981115646218833,0.9960430477547925
2013-06-27,1.0100628522245132,1.0017539727798344
2013-06-28,1.0144223591548527,0.999421689642465
2013-07-01,1.015049680150154,0.9984658828467071
2013-07-02,1.018314778557167,1.0067924815404792
2013-07-03,1.0256378228991443,1.012814715037988
2013-07-05,1.0373046006747286,1.0216942782228058
2013-07-08,1.0366648637560167,1.0238157381302633
2013-07-09,1.052195939004453,1.0401776093943436
2013-07-10,1.0533698838176908,1.0468079717271137
2013-07-11,1.05572339078181,1.0473191146238343
2013-07-12,1.0539679049537842,1.0446887489853356
2013-07-15,1.05599632927388,1.0476452692956482
2013-07-16,1.062717650715417,1.0531722404187887
2013-07-17,1.0627035764229469,1.0573799020667758
2013-07-18,1.0639471506162939,1.0607702944878257
2013-07-19,1.060614478452395,1.0570626389469138
2013-07-22,1.067942216838183,1.0501431346595798
2013-07-23,1.0683663177662321,1.052862166994285
2013-07-24,1.0714527859882985,1.0553686096803288
2013-07-25,1.0704890346798288,1.0515787597916182
2013-07-26,1.0751371627234463,1.0515302661699404
2013-07-29,1.0744511164963437,1.0529420406002756
2013-07-30,1.0789733133450463,1.0651238296824985
2013-07-31,1.0755313619680236,1.0654465152657653
2013-08-01,1.0760858642001827,1.0627441935945343
2013-08-02,1.076615644090458,1.0582334157095346
2013-08-05,1.0729204529904968,1.0548426651223715
2013-08-06,1.075989216725734,1.0570449675805738
2013-08-07,1.070607501252326,1.0550839612516034
2013-08-08,1.0737260693402149,1.0525726855421438
2013-08-09,1.0877943732079576,1.0575070823733996
2013-08-12,1.088200446028561,1.05238839519599
2013-08-13,1.0766552639853062,1.0366866895587894
2013-08-14,1.0732346351952498,1.0339511328952815
2013-08-15,1.0719556860195238,1.026942395674994
2013-08-16,1.0715813145508337,1.0332576382903835
2013-08-19,1.0660299949352976,1.026650308073167
2013-08-20,1.0711975874844852,1.036455429651258
2013-08-21,1.075724346472341,1.0390314786468393
2013-08-22,1.0725057559478646,1.0353681596957927
2013-08-23,1.0589603670297834,1.018125680033875
2013-08-26,1.0670292447456757,1.0177478153012744
2013-08-27,1.063014141512937,1.020546191367035
2013-08-28,1.0573619545490824,1.0176726766407211
2013-08-29,1.0578031784459705,1.0226835328417767
2013-08-30,1.0683112464132278,1.0326297236875417
2013-09-03,1.067394099765331,1.0340170755169236
2013-09-04,1.0697439391773174,1.0341086891646725
2013-09-05,1.0805178298013098,1.0460028025361243
2013-09-06,1.0821362037811657,1.0529354689849737
2013-09-09,1.0729821868441225,1.0581742806649421
2013-09-10,1.0762417329937377,1.0561239695297844
2013-09-11,1.0756479825202707,1.0588639390897865
2013-09-12,1.0689249529548426,1.0671172168564225
2013-09-13,1.0754051651409011,1.0712694302555352
2013-09-16,1.089586188798831,1.0864753498404
2013-09-17,1.0904294706495052,1.083874575778529
2013-09-18,1.0813028548820804,1.0759086292513471
2013-09-19,1.0970742393563149,1.0707497916145403
2013-09-20,1.0899060318490295,1.0692364707993909
2013-09-23,1.0705826732177954,1.0658095460181403
2013-09-24,1.072954792757077,1.0684639775826916
2013-09-25,1.0680231696748217,1.063573814822493
2013-09-26,1.0589031014401697,1.058860071121641
