date,x_open,x_high,x_low,x_close,y_close
2011-03-11,-2.7455482887184246e-08,0.00253213195549562,-0.00038959615737377273,0.0021425632536040684,0.9953046712860285
2011-03-14,-0.012439795612391058,-0.005054041723207892,-0.012439795612391058,-0.0066089099627130166,1.0021622995706716
2011-03-15,0.0011743518108584539,0.0011743518108584539,-0.004890952388749592,-0.004695328713971492,1.0031388746711738
2011-03-16,0.003145182090077192,0.003734971593023939,0.0011794170512653412,0.0021622995706715997,1.0054151483185345
2011-03-17,0.0025504323155904896,0.0037273170267571043,0.001373472777064011,0.003138874671173797,1.0037078492821876
2011-03-18,0.00521888955678107,0.005415148318534513,0.0020794230258034396,0.005415148318534513,1.001554819711817
2011-03-21,0.001365950213093159,0.00390297651810001,0.0005852923741853644,0.003707849282187592,1.0031073948436593
2011-03-22,-0.0025283797065907,0.0017493001636801342,-0.0031116727170603653,0.0015548197118169238,1.0005799246133114
2011-03-23,-0.00019290371298763542,0.0031073948436592946,-0.00019290371298763542,0.0031073948436592946,1.0
2011-03-24,-7.328875369916332e-07,0.0019346690685644319,-0.0011619002331619832,0.0005799246133113556,1.0021285109698965
2011-03-25,-0.004448733826735163,0.0,-0.004448733826735163,0.0,0.9994202418806434
2011-03-28,8.378385423224444e-07,0.0021285109698965243,-0.003093939320162331,0.0021285109698965243,1.002511679261852
2011-03-29,-0.0007727385202968007,-6.696594577748627e-07,-0.0034749059046949027,-0.0005797581193566215,1.0038517434664058
2011-03-30,0.002318586714374904,0.003670455560692565,0.0007735516492544114,0.002511679261852029,1.0046063766280668
2011-03-31,0.005200223889901601,0.005585514508996248,0.0007694920003193939,0.0038517434664058214,1.0024824814094024
2011-04-01,0.0017278921672281289,0.005374001766195402,0.0013440795981636278,0.004606376628066844,1.0045736701285792
2011-04-04,-8.226013976653235e-07,0.003055523539187144,-0.00038280210856100894,0.0024824814094024372,1.0034143770901098
2011-04-05,0.00628861287334237,0.00628861287334237,0.0041925636643400654,0.0045736701285792325,1.0045366687670503
2011-04-06,0.0007587773920565422,0.003983397989417714,0.00037947836431340143,0.0034143770901098325,0.9992472084406429
2011-04-07,0.002079182101628163,0.0056709100229686005,0.002079182101628163,0.004536668767050278,0.9981163185804105
2011-04-08,-0.0011290926956374348,0.0003763272068677548,-0.002258211461862558,-0.0007527915593571466,0.9994348560006701
2011-04-11,-0.000565420330916222,0.0005645485335932232,-0.005273516173276427,-0.0018836814195895002,1.0013208991475806
2011-04-12,8.711974950337265e-07,0.0003782386538728755,-0.00245198128121904,-0.0005651439993299423,1.00245144232167
2011-04-13,-0.00094458456346036,0.0015096534487639701,-0.002454835021347801,0.001320899147580601,0.990971941672308
2011-04-14,5.124989412852443e-07,0.0033941850916778815,-0.0009421583498908648,0.002451442321669939,1.0068325291789317
2011-04-15,-0.005266525787329002,-0.004702321017117317,-0.009028058327692046,-0.009028058327692046,1.006031751821905
2011-04-18,0.003795902348489699,0.007022359080212315,0.003795902348489699,0.006832529178931734,1.002998077237513
2011-04-19,0.004523778313398008,0.006785774529940447,0.0030157328973277053,0.006031751821905074,0.9995313937916681
2011-04-20,0.001873895707888984,0.0033728282395357745,0.001311733466631937,0.002998077237513108,1.003190118397755
2011-04-21,0.003094497127522411,0.003281994996203741,-0.0008436734824621706,-0.0004686062083318898,0.9986900422821046
2011-04-25,0.0009386583864714471,0.004315776833048401,0.0007510725040384969,0.0031901183977549596,1.00505661404169
2011-04-26,0.0005602197632745831,0.0005602197632745831,-0.00280615677698981,-0.001309957717895438,1.0070803244564097
2011-04-27,0.002996747994225002,0.005243920050930884,0.00037496391903735216,0.005056614041690111,0.9996292966645396
2011-04-28,0.003353833502188319,0.010061503004406669,0.003353833502188319,0.0070803244564097145,0.9970390714128345
2011-04-29,-0.00037070333546040946,0.0011094405830271992,-0.0009257220163201296,-0.00037070333546040946,0.9951739226315693
2011-05-02,-0.0029609285871654567,-0.0011100618494719328,-0.004811724721512478,-0.0029609285871654567,0.98880751483072
2011-05-03,0.001671019263552953,0.0024135648252205932,-0.005939895710931342,-0.004826077368430659,1.0037728310028768
2011-05-04,-0.0022388737467511355,-0.0022388737467511355,-0.011378986127226765,-0.011192485169279953,1.0026310212107477
2011-05-05,0.008300310205754169,0.011129921740941962,0.002263719243145168,0.003772831002876842,1.0028114491858617
