date,x_close,y_close
2002-07-01,0.0,0.993503118503119
2002-07-02,-0.0284379353205336,1.01700235417212
2002-07-03,-0.00651807808918437,0.9961419753086421
2002-07-05,0.016859431883917,0.9540407952491607
2002-07-08,-0.00386548606557769,0.9545331529093368
2002-07-09,-0.0470488461324499,1.05018429259994
2002-07-10,-0.0465329031462502,0.9586933045356372
2002-07-11,0.0489656655300179,1.02844269219938
2002-07-12,-0.0421840628229821,0.9739868565169773
2002-07-15,0.0280457087717713,0.968512791678381
2002-07-16,-0.026357469766404,0.908853410740203
2002-07-17,-0.0319935885006961,0.903864580006388
2002-07-18,-0.0955714621213533,0.9194346289752652
2002-07-19,-0.10107573068912196,0.903535741737125
2002-07-22,-0.0839963315648328,1.11909825606125
2002-07-23,-0.101439610532381,1.12124667426834
2002-07-24,0.11252323250022304,0.9932203389830508
2002-07-25,0.11444116829357302,1.0467576791808901
2002-07-26,-0.006802747322752521,1.08770785784154
2002-07-29,0.0456974621031386,0.9865107913669059
2002-07-30,0.0840725993643858,0.984807049529019
2002-07-31,-0.0135810145352976,0.958346189447701
2002-08-01,-0.0153095458017926,1.00450740502254
2002-08-02,-0.042546199432915,1.03205128205128
2002-08-05,0.00449727709489574,0.9996894416025228
2002-08-06,0.0315483577349261,1.0139284583729
2002-08-07,-0.0191258377363689,1.01904464564471
2002-08-08,0.013832348807073,1.0110294117647098
2002-08-09,0.0188655664748394,0.96969696969697
2002-08-12,0.0109690313705739,1.028125
2002-08-13,-0.0307716586667537,0.9939209726443772
2002-08-14,0.0277367549715996,0.982874617737003
2002-08-15,-0.0060975798681183295,1.01057871810828
2002-08-16,-0.0172737175938412,1.0246305418719202
2002-08-19,0.0105231549841105,1.03305288461538
2002-08-20,0.0243321006595307,1.04013961605585
2002-08-21,0.0325183840016953,0.983501118568233
2002-08-22,0.03935495035061,1.03383565538811
2002-08-23,-0.0166365038194222,1.0016501650165
2002-08-26,0.0332758228233869,0.99615595826469
2002-08-27,0.00164880499018389,0.9627894156560092
2002-08-28,-0.00385144905252605,0.976238190667048
2002-08-29,-0.0379205664281953,0.9495601173020528
2002-08-30,-0.0240486745292695,0.98888202594194
2002-09-03,-0.051756436039982,1.02373516552155
2002-09-04,-0.0111802406809204,1.00152532031727
2002-09-05,0.0234578657471149,0.985988425220835
2002-09-06,0.00152415819781754,0.949953660797034
2002-09-09,-0.0141106635753483,0.975609756097561
2002-09-10,-0.051342073685625995,0.9753333333333328
2002-09-11,-0.0246926125903715,1.0047846889952199
2002-09-12,-0.0249759860701771,0.999659863945578
2002-09-13,0.00477327875265759,0.952705001701259
2002-09-16,-0.000340193913809909,1.05214285714286
2002-09-17,-0.0484499702556221,0.9928716904276992
2002-09-18,0.0508289008592804,0.9531623931623928
2002-09-19,-0.007153837356618771,0.9548063127690101
2002-09-20,-0.0479699877855424,0.9988730277986478
2002-09-23,-0.0462467729253575,1.01767581797668
2002-09-24,-0.00112760771203715,1.06836659275684
2002-09-25,0.0175214174877135,0.9896229678312
2002-09-26,0.0661309332856127,0.99650471862985
2002-09-27,-0.0104312489662358,1.0515608558400602
2002-09-30,-0.00350140413743817,0.9586390927284859
2002-10-01,0.0502755897498709,0.973208072372999
2002-10-02,-0.0422406120235729,0.9034680014301041
2002-10-03,-0.0271573734370105,0.9699248120300747
2002-10-04,-0.101514585813765,0.934720522235822
2002-10-07,-0.0305367238600815,0.772151898734177
2002-10-08,-0.0675077010746172,1.1984171848501999
2002-10-09,-0.25857398829371,0.997169811320755
2002-10-10,0.181001673506273,0.935666982024598
2002-10-11,-0.00283420123587514,0.985844287158746
2002-10-14,-0.0664956542475255,0.9425641025641022
2002-10-15,-0.014256860624865,0.9989118607181721
2002-10-16,-0.0591513486421602,0.9814814814814808
2002-10-17,-0.00108873173519656,1.11820199778024
2002-10-18,-0.0186921330121525,1.04267990074442
2002-10-21,0.1117220362125,1.03664921465969
2002-10-22,0.0417942264642172,1.00413223140496
