2014-01-03,5.716219311580062e-05,0.00020911633328069001,0.0034251995384693146,0.00017453105829190463,0.00045230553951114416,6.0949776525376365e-05,0.000131807173602283,0.027179313823580742,0.00021797665976919234,0.009152418933808804,0.00017054585623554885,0.0014063313137739897,0.0014527100138366222,0.00045844310079701245,0.004850941244512796,0.013618456199765205,0.00017325906082987785,0.0007476463215425611,0.09918015450239182,7.320504664676264e-05,9.214285819325596e-05,0.0012504227925091982,9.7301097412128e-05,8.612034434918314e-05,0.00011396998888812959,5.662741750711575e-05,7.207986345747486e-05,0.036671750247478485,0.42973268032073975,0.0009114108979701996,0.00010076201579067856,0.026127219200134277,0.0007518405327573419,0.23268136382102966,0.06018956005573273,0.0018757880898192525,0.0008968239417299628,6.410182686522603e-05,0.031999703496694565,7.017323514446616e-05,7.648220343980938e-05,7.096535409800708e-05,0.00013726967154070735,8.19451961433515e-05,7.453222497133538e-05,4.7012352297315374e-05,0.0010531960288062692,0.0008399545913562179,0.0031331737991422415,0.007451179903000593
2014-01-06,5.70736920053605e-05,0.00030210657860152423,0.005123020149767399,0.00018627758254297078,0.0006446040933951735,7.591288158437237e-05,9.869164205156267e-05,0.034563351422548294,0.00027439233963377774,0.04066316410899162,0.00019483947835396975,0.003008599393069744,0.001119020045734942,0.000776963890530169,0.004081382881850004,0.022046105936169624,0.00020180805586278439,0.0011820661602541804,0.11319254338741302,8.108326437650248e-05,0.00010527836275286973,0.0013968900311738253,0.00010684909648261964,0.00010515689791645855,0.00014837966591585428,5.8562269259709865e-05,8.468038868159056e-05,0.06774315237998962,0.26539456844329834,0.001467037945985794,0.00011987021571258083,0.025615131482481956,0.0011427105637267232,0.24665996432304382,0.07811588048934937,0.0028241202235221863,0.0011139113921672106,6.115830183262005e-05,0.06139048561453819,8.001863898243755e-05,7.763064786558971e-05,8.864650590112433e-05,0.00013494386803358793,9.971752297133207e-05,7.078733324306086e-05,5.5858072300907224e-05,0.001380287460051477,0.001043241354636848,0.005360460374504328,0.010081660002470016
2014-01-07,5.279757533571683e-05,0.0002810876176226884,0.003918108530342579,0.00014512217603623867,0.00027417222736403346,7.276781252585351e-05,5.1018938393099234e-05,0.055370595306158066,0.0003111757105216384,0.012936515733599663,0.00019695889204740524,0.004730535205453634,0.0008466856670565903,0.00042031079647131264,0.0034395658876746893,0.03010464459657669,0.00017309471149928868,0.0016937297768890858,0.1745651662349701,6.630596908507869e-05,8.291780977742746e-05,0.0010650254553183913,9.818208491196856e-05,7.895851013017818e-05,0.00012820662232115865,5.370891449274495e-05,7.08667648723349e-05,0.055759627372026443,0.16773852705955505,0.0015916089760139585,0.00010749515058705583,0.042021494358778,0.0013686449965462089,0.24277658760547638,0.11404497921466827,0.003005052451044321,0.0015638930490240455,5.3958065109327435e-05,0.04812362790107727,6.527792720589787e-05,6.861362635390833e-05,5.933542342972942e-05,0.00012953602708876133,7.474229641957209e-05,6.180827040225267e-05,4.798136433237232e-05,0.0012206059182062745,0.0019825659692287445,0.006960871629416943,0.019945053383708
2014-01-08,6.151999696157873e-05,0.00021521339658647776,0.008806882426142693,0.00015259919746313244,0.0003066553908865899,6.990908877924085e-05,5.349228376871906e-05,0.11294237524271011,0.00028822614694945514,0.0015106607461348176,0.0002099707053275779,0.004760859068483114,0.0006933241384103894,0.0001490910944994539,0.0025391671806573868,0.033793967217206955,0.00013549102004617453,0.002004816196858883,0.13002841174602509,6.364766886690632e-05,6.287100404733792e-05,0.00080987683031708,9.476088598603383e-05,6.390542694134638e-05,9.266669803764671e-05,4.205181176075712e-05,5.973240331513807e-05,0.023389389738440514,0.2773206830024719,0.0012662842636927962,8.25550960144028e-05,0.08765517175197601,0.001257211435586214,0.1595701426267624,0.09224624186754227,0.002641684841364622,0.0015668782871216536,5.258316741674207e-05,0.02343142405152321,4.57436399301514e-05,6.475758709711954e-05,4.561365130939521e-05,0.0001017997128656134,4.79317459394224e-05,5.443393092718907e-05,4.7199573600664735e-05,0.0005310848937369883,0.002168332226574421,0.006681261584162712,0.01971942000091076
2014-01-09,8.423059625783935e-05,0.0002863197005353868,0.027186736464500427,0.00043364192242734134,0.001248838729225099,7.629350875504315e-05,5.225290442467667e-05,0.29107874631881714,0.0003896707494277507,0.0007140514790080488,0.00026920970412902534,0.004918830469250679,0.0007244786247611046,0.00015143660129979253,0.003329869592562318,0.03210148960351944,0.00015887137851677835,0.0033345299307256937,0.09702370315790176,7.664091390324757e-05,6.841658614575863e-05,0.0009503762703388929,0.00010448582179378718,6.696001219097525e-05,8.333045843755826e-05,4.3244839616818354e-05,6.89222797518596e-05,0.029880600050091743,0.17167603969573975,0.00108411256223917,7.888636173447594e-05,0.10538235306739807,0.0021711343433707952,0.06832592189311981,0.11371105164289474,0.004267843905836344,0.002010353608056903,7.943754462758079e-05,0.007662623189389706,3.842986552626826e-05,8.921936387196183e-05,4.635049117496237e-05,0.0001141644679591991,4.328482100390829e-05,6.070582821848802e-05,5.960279668215662e-05,0.00042243817006237805,0.0019088189583271742,0.007972699590027332,0.01788812316954136
2014-01-10,8.811253064777702e-05,0.00033213876304216683,0.033476270735263824,0.0005837645730935037,0.0024673505686223507,9.454465180169791e-05,9.240121289622039e-05,0.2673982083797455,0.0003369949117768556,0.0006110758404247463,0.0003943130432162434,0.006795572116971016,0.0010143814142793417,0.0002055658696917817,0.004655353259295225,0.04109816998243332,0.0001550210581626743,0.0027166493237018585,0.023282695561647415,0.00011002203245880082,9.909375512506813e-05,0.000826088129542768,0.00012433386291377246,0.00011544552398845553,0.00012487787171266973,6.326800939859822e-05,0.00010451898560859263,0.06676609069108963,0.19311653077602386,0.0013671384658664465,0.00010120125079993159,0.0932873860001564,0.002847022842615843,0.06341571360826492,0.1437864899635315,0.004816808737814426,0.002395366318523884,0.00010174618364544585,0.010550442151725292,5.624195546261035e-05,0.00011354656453477219,5.876124123460613e-05,0.00013851422409061342,6.18727644905448e-05,9.417902037966996e-05,5.598033749265596e-05,0.0008308341493830085,0.002204158343374729,0.008382764644920826,0.018084924668073654
2014-01-13,0.0001027487960527651,0.00029705261113122106,0.003889844287186861,0.0006206661928445101,0.004953680094331503,0.00011515383084770292,0.00022424398048315197,0.086406409740448,0.0002247418451588601,0.003015609458088875,0.0003537965822033584,0.007265046238899231,0.0010766739724203944,0.0002764729433692992,0.005901260767132044,0.0395527221262455,0.00017656524141784757,0.0023244484327733517,0.021636776626110077,0.00014495535288006067,0.00011885113781318069,0.000742760137654841,0.0001355019776383415,0.00015784088463988155,0.00018413510406389832,0.00013998478243593127,0.0001343108742730692,0.26487302780151367,0.045698024332523346,0.0006604938535019755,0.0001450831477995962,0.07368803024291992,0.0031020839232951403,0.17385506629943848,0.20415692031383514,0.008265315555036068,0.00226919655688107,9.87829189398326e-05,0.008774776011705399,9.834043885348365e-05,0.0001427038077963516,7.479080522898585e-05,0.00017151464999187738,9.921286982716992e-05,0.00012735904601868242,6.527670484501868e-05,0.0007857746095396578,0.002097867429256439,0.009351705200970173,0.021226348355412483
2014-01-14,0.00011419023940106854,0.0002670961548574269,0.0028318623080849648,0.0005027951556257904,0.003753120079636574,9.771961049409583e-05,0.0004035817109979689,0.08664470165967941,0.0001828913518693298,0.003010252956300974,0.00026101639377884567,0.0064619784243404865,0.0006839220295660198,0.00016264148871414363,0.005565927363932133,0.02341126650571823,0.0001615977962501347,0.002250209217891097,0.040430113673210144,0.0001452809665352106,0.00012072216486558318,0.0005809166468679905,0.00013680520351044834,0.0001603150158189237,0.00020116141240578145,0.00013583427062258124,0.00012390848132781684,0.2857262194156647,0.02995622530579567,0.00043473183177411556,0.00014067611482460052,0.10038469731807709,0.002253401791676879,0.20810966193675995,0.14322037994861603,0.007633443921804428,0.0017606162000447512,0.00010899866174440831,0.012112031690776348,0.00011068268213421106,0.00013972492888569832,6.645303801633418e-05,0.00016145370318554342,7.278918928932399e-05,0.00013757227861788124,6.288755685091019e-05,0.0004088042478542775,0.001554393325932324,0.008056317456066608,0.018585989251732826
2014-01-15,0.0001273623638553545,0.00034930702531710267,0.0023697183933109045,0.0005114917294122279,0.0024132418911904097,0.0001064198586391285,0.0003007194318342954,0.07133744657039642,0.00023827838595025241,0.003277125069871545,0.00031962987850420177,0.009488736279308796,0.0009313402115367353,0.00014002580428496003,0.004214046057313681,0.028039798140525818,0.00021913478849455714,0.0018611541017889977,0.05954436585307121,0.000184002798050642,0.00015492971579078585,0.0004498224298004061,0.00017548112373333424,0.00019090577552560717,0.00027138760196976364,0.0001235402887687087,0.00014487994485534728,0.08976591378450394,0.06318064779043198,0.0006169076659716666,0.00015270560106728226,0.29566362500190735,0.0028828538488596678,0.20287804305553436,0.10914749652147293,0.006853397004306316,0.00200896174646914,0.00012094619160052389,0.014702880755066872,0.00011301945778541267,0.0001874705048976466,7.610012107761577e-05,0.0002072332863463089,8.524386066710576e-05,0.00017865792324300855,6.290734745562077e-05,0.000269449403276667,0.0009354946087114513,0.010672698728740215,0.011753157712519169
2014-01-16,0.00011371037544449791,0.000339685968356207,0.0026697285939007998,0.00032018031924963,0.0010427820961922407,0.00010297819972038269,0.0002376070769969374,0.1570022851228714,0.00027003599097952247,0.003852187655866146,0.0002884692803490907,0.00784077774733305,0.0006682979874312878,0.00011800396896433085,0.00439095962792635,0.018270906060934067,0.00023361823696177453,0.0014293038984760642,0.06984217464923859,0.00016439722094219178,0.00015890986833255738,0.0003405302995815873,0.00017167069017887115,0.00016550197324249893,0.0002420720993541181,9.746303112478927e-05,0.00014106548042036593,0.06445911526679993,0.18537165224552155,0.0007948475540615618,0.00013134028995409608,0.25735029578208923,0.0029931538738310337,0.12555445730686188,0.058223988860845566,0.0037143283989280462,0.0015180973568931222,0.0001141145548899658,0.0144246406853199,0.00010353576362831518,0.00014816589828114957,6.700919766444713e-05,0.00026161878486163914,7.4129638960585e-05,0.00018878663831856102,6.426854815799743e-05,0.0003433575911913067,0.0004156006034463644,0.008529688231647015,0.004638560116291046
